source_row,erp_system_id,original_erp_part_code,erp_part_code,original_name,cleaned_name,name_cleanup_notes,unit_of_measure,available_quantity,status,is_active,inventory_posting_group,item_category_code,proposed_maintenance_category_name,category_source,category_confidence,proposed_size,proposed_size_inches,size_source,size_confidence,detected_measurements,proposed_part_number,part_number_source,part_number_confidence,erp_modified_at,requires_review,review_notes
567,de2fea2e-1734-f111-bec2-70a8a51df30e,155053,155053,Main Spring 18LB,Main Spring 18LB,normalized non-breaking spaces,PCS,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,7/2/2026 3:51 PM,false,
568,e0598720-1634-f111-bec2-70a8a51df30e,155061,155061,MAIN SHAFT ORIFICE,MAIN SHAFT ORIFICE,normalized non-breaking spaces,PCS,1,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,7/2/2026 3:51 PM,false,
569,81dd05f3-ee51-f111-a820-7ced8d57d948,158791,158791,"Enclosure, Male Rotary Connector","Enclosure, Male Rotary Connector",normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/23/2026 11:23 AM,false,
570,ebdbbc69-ef51-f111-a820-7ced8d57d948,158801,158801,"Safety, Male Rotary Connector","Safety, Male Rotary Connector",normalized non-breaking spaces,PCS,4,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/23/2026 11:23 AM,false,
571,aa4a5a2b-e651-f111-a820-7ced8d57d948,158851,158851,"Poppet, Main 1.080"" - V2","Poppet, Main 1.080"" - V2",normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"1.080"" -> 1 3/32""",,,none,6/23/2026 11:23 AM,false,
572,b8551942-e651-f111-a820-7ced8d57d948,158861,158861,"Poppet, Main 1.122"" - V2","Poppet, Main 1.122"" - V2",normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"1.122"" -> 1 1/8""",,,none,6/23/2026 11:23 AM,false,
573,5caccf91-e951-f111-a820-7ced8d57d948,158871,158871,"Poppet, Main 1.145"" - V2","Poppet, Main 1.145"" - V2",normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"1.145"" -> 1 5/32""",,,none,6/23/2026 11:23 AM,false,
574,8c9efea6-e951-f111-a820-7ced8d57d948,158881,158881,"Poppet, Main 1.160"" - V2","Poppet, Main 1.160"" - V2",normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"1.160"" -> 1 5/32""",,,none,6/23/2026 11:23 AM,false,
575,6f7c6c27-0b3e-f011-be59-6045bd157c64,2EXL10518CR4,2EXL10518CR4,"Lithium DD 36V, 28Ah, 80g, lit cell","Lithium DD 36V, 28Ah, 80g, lit cell",normalized non-breaking spaces,PCS,15,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
576,fb42e58e-d4d4-f011-8542-7ced8d578578,343901,343901,"SASM,Battery subconnect RC2","SASM, Battery subconnect RC2",normalized non-breaking spaces; normalized spacing and punctuation,PCS,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
577,7eea8d93-1534-f111-bec2-70a8a51df30e,345751,345751,SASM Sleeved Main shaft,SASM Sleeved Main shaft,normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,7/2/2026 3:51 PM,false,
578,71300621-ed51-f111-a820-7ced8d57d948,421151,421151,"Retaining Ring, 2 7/16 SS","Retaining Ring, 2 7/16 SS",normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,/api/list-options/asset_sizes,blank_allowed,"2 7/16 -> 2 7/16""",,,none,6/23/2026 11:23 AM,false,
579,d0c9cde2-eb51-f111-a820-7ced8d57d948,422061,422061,Muleshoe Roll Pin,Muleshoe Roll Pin,normalized non-breaking spaces,PCS,7,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,7/2/2026 3:51 PM,false,
580,3aeff69f-b6aa-f011-bbd0-0022480d7431,60191,60191,"Lifting, Bail","Lifting, Bail",normalized non-breaking spaces,PCS,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
581,34fa6433-0b3e-f011-be59-6045bd157c64,60213-EXL-EX,60213-EXL-EX,"BATTERY MODULE 10 X DD, 150°C HIGH RATE EXCELL","BATTERY MODULE 10 X DD, 150°C HIGH RATE EXCELL",normalized non-breaking spaces,PCS,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,9/7/2025 10:32 AM,false,
582,7e9ace0a-829f-f011-b419-6045bd15a787,60264,60264,"KIT, PULSER - MECHANICAL, SEAL RETAINING","KIT, PULSER - MECHANICAL, SEAL RETAINING",normalized non-breaking spaces,PCS,11,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
583,8948371b-629f-f011-b419-6045bd14822d,60321,60321,"SUSPENSION ASSY, MOLDED - HEAVY DUTY","SUSPENSION ASSY, MOLDED - HEAVY DUTY",normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
584,982d8a3f-c89e-f011-b419-6045bd15a787,60329,60329,"HARNESS ASSY, BATTERY PACK","HARNESS ASSY, BATTERY PACK",normalized non-breaking spaces,PCS,9,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/25/2026 4:20 PM,false,
585,e5689f45-1f9d-f011-b419-002248cb9746,60331-316 (FIXED MT),60331-316 (FIXED MT),"VALVE ASSY, INVERTED, 4.125 FIXED MT PULSER-320-750 GPM","VALVE ASSY, INVERTED, 4.125 FIXED MT PULSER-320-750 GPM",normalized non-breaking spaces,PCS,1,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,9/29/2025 5:32 PM,false,
586,c6fd8d9f-1f9d-f011-b419-002248cb9746,60331-316 (INVERTED),60331-316 (INVERTED),"VALVE ASSY, 4.125 G2.6/G4.1 INVERTED, 3030 2.90 RO","VALVE ASSY, 4.125 G2.6/G4.1 INVERTED, 3030 2.90 RO",normalized non-breaking spaces,PCS,1,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,9/29/2025 5:32 PM,false,
587,f89356a7-6acf-f011-8542-7ced8d57afa3,60879,60879,Kit Basic Tools & Supplies (Level 1 Maintenance),Kit Basic Tools & Supplies (Level 1 Maintenance),normalized non-breaking spaces,SET,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
588,f8cc10de-819f-f011-b419-6045bd15a787,60883,60883,"COUPLING ASSY, .320 HEX - ROTARY PULSER","COUPLING ASSY, .320 HEX - ROTARY PULSER",normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
589,9fa8c0e7-1f9d-f011-b419-002248cb9746,61195,61195,CENTRALIZER ASSY - FLOWSTAT INTERFACE,CENTRALIZER ASSY - FLOWSTAT INTERFACE,normalized non-breaking spaces,PCS,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
590,80b20db6-1d9d-f011-b41a-6045bd6b6bb8,61250-269,61250-269,"CENTRALIZER ASSY, SONDE-2.69 MOLDED, 4 FIN, 2.008","CENTRALIZER ASSY, SONDE-2.69 MOLDED, 4 FIN, 2.008",normalized non-breaking spaces,PCS,3,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
591,98413503-1f9d-f011-b419-002248cb9746,61250-325,61250-325,Centralizer Molded Sleeve 3.25 DIA,Centralizer Molded Sleeve 3.25 DIA,normalized non-breaking spaces,PCS,11,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
592,26fa6433-0b3e-f011-be59-6045bd157c64,62044,62044,"Kit, Lithium Battery Safety","Kit, Lithium Battery Safety",normalized non-breaking spaces,PCS,1,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
593,2c589c47-6b9f-f011-b419-6045bd14822d,62818-001,62818-001,"BEARING SET, PULSER MECHANICAL ASSY-40° ANG CONTACT (3 per Set)","BEARING SET, PULSER MECHANICAL ASSY-40° ANG CONTACT (3 per Set)",normalized non-breaking spaces,PCS,6,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/17/2026 5:07 PM,false,
594,b47d1319-e49d-f011-b419-6045bd15a787,62839-269-NT,62839-269-NT,"CENTRALIZER ASSY, SONDE-2.69 MOLDED, 4 FIN, 2.008","CENTRALIZER ASSY, SONDE-2.69 MOLDED, 4 FIN, 2.008",normalized non-breaking spaces,PCS,5,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
595,2cfa6433-0b3e-f011-be59-6045bd157c64,62839-325-NT,62839-325-NT,"CENTRALIZER ASSY. SONDE-3.25 MOLDED, 4 FIN, 2 008 OD N[TRONIC 50 SLV","CENTRALIZER ASSY. SONDE-3.25 MOLDED, 4 FIN, 2 008 OD N[TRONIC 50 SLV",normalized non-breaking spaces,PCS,3,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
596,2efa6433-0b3e-f011-be59-6045bd157c64,62839-350-NT,62839-350-NT,"CENTRALIZER ASSY, SONDE-3.50 MOLDED, 4 FIN, 2 008 OD NITRONIC 50 SLV","CENTRALIZER ASSY, SONDE-3.50 MOLDED, 4 FIN, 2 008 OD NITRONIC 50 SLV",normalized non-breaking spaces,PCS,6,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,5/12/2026 12:51 PM,false,
597,b629273b-1a9d-f011-b41a-6045bd6b6bb8,62854-290,62854-290,"ROTOR ASSY, PULSER, 2.90 OD, 3030 EDGE-INVERTED","ROTOR ASSY, PULSER, 2.90 OD, 3030 EDGE-INVERTED",normalized non-breaking spaces,PCS,1,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
598,9a30a6f9-4a65-f011-8eed-6045bd14f232,62854-340,62854-340,"ROTOR Assy Pulser 3.40 OD, 3030 Edge Inverter","ROTOR Assy Pulser 3.40 OD, 3030 Edge Inverter",normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/22/2026 10:54 AM,false,
599,b65e6998-219d-f011-b419-002248cb9746,62876-340-FX,62876-340-FX,"VALVE ASSY, 5.25 G2.6+/4.1+ INVERTED, 3030 3.40 RO","VALVE ASSY, 5.25 G2.6+/4.1+ INVERTED, 3030 3.40 RO",normalized non-breaking spaces,PCS,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
600,ae3aca89-e39d-f011-b419-6045bd15a787,62877-290-FX,62877-290-FX,"VALVE ASSY, 4.125 G2.6/G4.1 INVERTED, 3030 2.90 RO","VALVE ASSY, 4.125 G2.6/G4.1 INVERTED, 3030 2.90 RO",normalized non-breaking spaces,PCS,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,9/30/2025 1:56 PM,false,
601,c04ffc6d-899f-f011-b419-6045bd15a787,62877-316-FX,62877-316-FX,"VALVE ASSY, 4.125 G2.6/G4.1 INVERTED, 3030 3.16 ROTOR-FIXED MT, 324-701 GPM FLOW","VALVE ASSY, 4.125 G2.6/G4.1 INVERTED, 3030 3.16 ROTOR-FIXED MT, 324-701 GPM FLOW",normalized non-breaking spaces,PCS,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,10/2/2025 4:16 PM,false,
602,8329b2cc-1e9d-f011-b419-002248cb9746,62878-272-FX (3.16),62878-272-FX (3.16),"VALVE ASSY, 5.25 G4.1 INVERTED, 3030 3.16 ROTOR-FI","VALVE ASSY, 5.25 G4.1 INVERTED, 3030 3.16 ROTOR-FI",normalized non-breaking spaces,PCS,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
603,3229a604-1e9d-f011-b41a-6045bd6b6bb8,62878-272-FX (3.40),62878-272-FX (3.40),"VALVE ASSY, 5.25 G4.1 INVERTED, 3030 3.40 ROTOR-FI","VALVE ASSY, 5.25 G4.1 INVERTED, 3030 3.40 ROTOR-FI",normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,9/29/2025 5:32 PM,false,
604,dd3a2168-219d-f011-b419-002248cb9746,62879-FX,62879-FX,"SHROUD & LINER ASSY, 5.25 DIA-G2.6/G4.1/G5.1 FIXED","SHROUD & LINER ASSY, 5.25 DIA-G2.6/G4.1/G5.1 FIXED",normalized non-breaking spaces,PCS,1,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,9/29/2025 5:32 PM,false,
605,5da6ca9a-eaa1-f011-bbd0-6045bd6a40e2,62880-FX,62880-FX,"SHROUD AND LINER ASSY 4.125"" DIA- G2.6 /G4.1 /G5.1 FIXE ","SHROUD AND LINER ASSY 4.125"" DIA- G2.6 /G4.1 /G5.1 FIXE",normalized non-breaking spaces,PCS,1,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,"4 1/8""",4.12500,/api/list-options/asset_sizes,asset_size_match,"4.125"" -> 4 1/8""",,,none,2/19/2026 12:00 PM,false,
606,3bf5af56-fd42-f111-a820-6045bd1541de,660012,660012,"3 1/2"" IF Fin Cutter","3 1/2"" IF Fin Cutter",normalized non-breaking spaces,PCS,1,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,"3 1/2""",3.50000,Description,high,"3 1/2"" -> 3 1/2""",,,none,5/31/2026 10:57 AM,false,
607,c0aa14ce-eba1-f011-bbd0-6045bd6a40e2,80019,80019,GREASE,GREASE,,CAN,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/16/2026 7:41 PM,false,
608,a50bb980-869f-f011-b419-6045bd15a787,80175,80175,"SCREW, PNH, 4-40, .312 LG, SST","SCREW, PNH, 4-40, .312 LG, SST",normalized non-breaking spaces,PCS,8,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,7/2/2026 3:51 PM,false,
609,b37b549f-769f-f011-b419-6045bd15a787,80265,80265,"O-RING, -124, 1.237 ID, .103 SECT, 75 DURO FKM","O-RING, -124, 1.237 ID, .103 SECT, 75 DURO FKM",normalized non-breaking spaces,PCS,30,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/17/2026 5:07 PM,false,
610,f3dc8c71-6b9f-f011-b419-6045bd14822d,80268,80268,"BEARING, NEEDLE .625 I.D. X .812 O.D. X .50 LG","BEARING, NEEDLE .625 I.D. X .812 O.D. X .50 LG",normalized non-breaking spaces,PCS,7,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/17/2026 5:07 PM,false,
611,899d8ef2-6a9f-f011-b419-6045bd14822d,80289,80289,"SEAL, SPRING ENGERGIZED, .6248 SHAFT, .8130 BORE, TURCON T25","SEAL, SPRING ENERGIZED, .6248 SHAFT, .8130 BORE, TURCON T25",normalized non-breaking spaces; corrected spelling to Energized,PCS,23,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/17/2026 5:07 PM,false,
612,8a08578f-629f-f011-b419-6045bd14822d,80291,80291,"O-RING -128,1.487ID,.103SECT,DURO FKM","O-RING -128,1.487ID, .103SECT, DURO FKM",normalized non-breaking spaces; normalized spacing and punctuation,PCS,98,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
613,2444c716-6b9f-f011-b419-6045bd14822d,80293,80293,"O-RING, -020, .864 ID, .070 SECT, 75 DURO FKM","O-RING, -020, .864 ID, .070 SECT, 75 DURO FKM",normalized non-breaking spaces,PCS,28,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/17/2026 5:07 PM,false,
614,7454edab-859f-f011-b419-6045bd15a787,80394,80394,"O-RING, -008, .176 ID, .070 SECT, 75 DURO FKM","O-RING, -008, .176 ID, .070 SECT, 75 DURO FKM",normalized non-breaking spaces,PCS,18,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/17/2026 5:07 PM,false,
615,5d9fef5b-629f-f011-b419-6045bd14822d,80397,80397,"O-RING, -221, 1.421 ID, .139 SECT, 75 DURO FKM","O-RING, -221, 1.421 ID, .139 SECT, 75 DURO FKM",normalized non-breaking spaces,PCS,25,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
616,4d7d2364-809f-f011-b419-6045bd15a787,80398,80398,"O-RING, -017, .676 ID, .070 SECT, 75 DURO FKM","O-RING, -017, .676 ID, .070 SECT, 75 DURO FKM",normalized non-breaking spaces,PCS,28,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/17/2026 5:07 PM,false,
617,2a38f38a-699f-f011-b419-6045bd14822d,80435,80435,"SCREW, PNH, 2-56, .25 LG, 18-8","SCREW, PNH, 2-56, .25 LG, 18-8",normalized non-breaking spaces,PCS,6,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
618,e8db895d-889f-f011-b419-6045bd15a787,80763,80763,"KEY,WOODRUFF, USA STD #404, 316 SST","KEY, WOODRUFF, USA STD #404, 316 SST",normalized non-breaking spaces; normalized spacing and punctuation,PCS,23,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
619,5b77cde2-889f-f011-b419-6045bd15a787,80765,80765,"Seal, Rotating","Seal, Rotating",normalized non-breaking spaces,PCS,46,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/28/2026 4:08 PM,false,
620,f369c9e1-899f-f011-b419-6045bd15a787,80783,80783,DOWEL PIN1/4 (.2502)X 1/2 316,DOWEL PIN1/4 (.2502)X 1/2 316,normalized non-breaking spaces,PCS,50,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
621,10a3fcdf-869f-f011-b419-6045bd15a787,80866,80866,"SCREW, SHC .312-24X1.375 LG. SPECIAL A-286 (160 KSI MIN)","SCREW, SHC .312-24X1.375 LG. SPECIAL A-286 (160 KSI MIN)",normalized non-breaking spaces,PCS,8,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
622,55f07d42-7b9f-f011-b419-6045bd15a787,80872,80872,"SET SCREW, 10-32, 1/8 LG, FLAT PT, ALLOY","SET SCREW, 10-32, 1/8 LG, FLAT PT, ALLOY",normalized non-breaking spaces,PCS,27,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/17/2026 5:07 PM,false,
623,334f5cbc-7b9f-f011-b419-6045bd15a787,80873,80873,"SOCKET,HOLLOW LOCK 10-32UNF X 1/8 LG ALLOY","SOCKET, HOLLOW LOCK 10-32UNF X 1/8 LG ALLOY",normalized non-breaking spaces; normalized spacing and punctuation,PCS,27,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/17/2026 5:07 PM,false,
624,93bd2de3-c69e-f011-b419-6045bd15a787,80918,80918,O-Ring -319 Viton -75 Durometer,O-Ring -319 Viton -75 Durometer,normalized non-breaking spaces,PCS,85,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
625,cbceac70-eba1-f011-bbd0-6045bd6a40e2,80929,80929,LOCTITE 246 BLUE,LOCTITE 246 BLUE,normalized non-breaking spaces,PCS,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,10/5/2025 5:02 PM,false,
626,0721bcc5-649f-f011-b419-6045bd14822d,80944,80944,STRAIN RELIEF (FOR CONNECTOR P/N 80946 & 81109),STRAIN RELIEF (FOR CONNECTOR P/N 80946 & 81109),normalized non-breaking spaces,PCS,2,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
627,17fce45c-869f-f011-b419-6045bd15a787,80945,80945,"CONNECTOR,WALL MOUNT 22 CONTACT SHELL #13 (SOCKETS)","CONNECTOR, WALL MOUNT 22 CONTACT SHELL #13 (SOCKETS)",normalized non-breaking spaces; normalized spacing and punctuation,PCS,1,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
628,705c6427-d8a1-f011-bbd0-6045bd6a40e2,80950,80950,"SCREW ,FH M3*0.5 *6 ALLOY STELL","SCREW, FH M3*0.5 *6 ALLOY STEEL",normalized non-breaking spaces; corrected spelling to Steel; normalized spacing and punctuation,PCS,25,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
629,bfb03785-d8a1-f011-bbd0-6045bd6a40e2,80951,80951,"SCREW ,FH M3*0.5 *8 ALLOY STELL","SCREW, FH M3*0.5 *8 ALLOY STEEL",normalized non-breaking spaces; corrected spelling to Steel; normalized spacing and punctuation,PCS,25,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
630,ba13a85e-e0a1-f011-bbd0-6045bd6a40e2,80956,80956,SPRING PIN 0.125*0.375 LG 420SST,SPRING PIN 0.125*0.375 LG 420SST,normalized non-breaking spaces,PCS,6,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
631,402d65dc-789f-f011-b419-6045bd15a787,81026,81026,"SCREW, SHC, 6-32, .437 LG, ALLOY STEEL","SCREW, SHC, 6-32, .437 LG, ALLOY STEEL",normalized non-breaking spaces,PCS,16,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
632,dd7dedfc-649f-f011-b419-6045bd14822d,81028,81028,"Screw, SHC 6-32 x 0.375 Brass (for Battery pack)","Screw, SHC 6-32 x 0.375 Brass (for Battery pack)",normalized non-breaking spaces,PCS,72,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
633,a00459ae-eba1-f011-bbd0-6045bd6a40e2,81049,81049,LOCTITE 272 RED,LOCTITE 272 RED,normalized non-breaking spaces,PCS,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,10/5/2025 5:04 PM,false,
634,cd24a155-659f-f011-b419-6045bd14822d,81108,81108,"CONNECTOR, WALL MOUNT, 22 CONTACT PIN, SHELL #13","CONNECTOR, WALL MOUNT, 22 CONTACT PIN, SHELL #13",normalized non-breaking spaces,PCS,4,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
635,05af5d9e-649f-f011-b419-6045bd14822d,81109,81109,"CONNECTOR,PLUG RATCHET NUT 22 SOCKET #13 SHELL","CONNECTOR, PLUG RATCHET NUT 22 SOCKET #13 SHELL",normalized non-breaking spaces; normalized spacing and punctuation,PCS,5,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
636,5661a86c-649f-f011-b419-6045bd14822d,81215,81215,"RING, BACK UP, SPLIT, 1.688 OD, .079 SECT, PEEK","RING, BACK UP, SPLIT, 1.688 OD, .079 SECT, PEEK",normalized non-breaking spaces,PCS,27,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/10/2026 3:42 PM,false,
637,a3bdbe46-789f-f011-b419-6045bd15a787,81237,81237,BACK UP RING -124 PEEK SPLIT,BACK UP RING -124 PEEK SPLIT,normalized non-breaking spaces,PCS,12,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
638,02f74f37-eba1-f011-bbd0-6045bd6a40e2,81255,81255,PUTTY A AND B,PUTTY A AND B,normalized non-breaking spaces,SET,0,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,10/5/2025 5:01 PM,false,
639,f99768fe-689f-f011-b419-6045bd14822d,81407,81407,"Screw, 6-32 A286 for Key","Screw, 6-32 A286 for Key",normalized non-breaking spaces,PCS,25,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
640,283ed199-c49e-f011-b419-6045bd15a787,81408,81408,"Screw, 6-32 A286 (for Battery Module Assy.)","Screw, 6-32 A286 (for Battery Module Assy.)",normalized non-breaking spaces,PCS,46,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/25/2026 4:20 PM,false,
641,9b5eba89-c99e-f011-b419-6045bd15a787,81651,81651,"SCREW, PNH, 2-56, .25 LG, SLOTTED, 18-8 SST","SCREW, PNH, 2-56, .25 LG, SLOTTED, 18-8 SST",normalized non-breaking spaces,PCS,6,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,2/19/2026 12:00 PM,false,
642,0487d542-899f-f011-b419-6045bd15a787,81669,81669,"O-RING, 3.027 ID, .070 SECT, 90 DURO FKM","O-RING, 3.027 ID, .070 SECT, 90 DURO FKM",normalized non-breaking spaces,PCS,25,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/17/2026 5:07 PM,false,
643,08b6250a-8b9f-f011-b419-6045bd15a787,81670,81670,"O-RING, 3.517 ID, .070 CS, 90 DURO FKM","O-RING, 3.517 ID, .070 CS, 90 DURO FKM",normalized non-breaking spaces,PCS,18,active,true,MWDSP,,,ERP Inventory Posting Group,blank_allowed,,,,blank_allowed,,,,none,6/28/2026 4:08 PM,false,
